generation_id,asset_id,site_id,generation_date,energy_mwh,expected_energy_mwh,availability_percent,downtime_hours
G0000422,A00106,S001,2024-02-22,143.69,143.6,100.0,0
G0000423,A00107,S001,2024-02-22,143.95,143.6,100.0,0
G0000424,A00108,S001,2024-02-22,105.56,143.6,91.67,2
G0000425,A00101,S001,2024-02-23,152.68,152.25,100.0,0
G0000426,A00102,S001,2024-02-23,152.68,152.25,100.0,0
G0000427,A00103,S001,2024-02-23,139.39,152.25,100.0,0
G0000428,A00104,S001,2024-02-23,123.39,152.25,100.0,0
G0000429,A00105,S001,2024-02-23,151.37,152.25,100.0,0
G0000430,A00106,S001,2024-02-23,153.72,152.25,100.0,0
G0000431,A00107,S001,2024-02-23,128.18,152.25,83.33,4
G0000432,A00108,S001,2024-02-23,151.0,152.25,100.0,0
G0000433,A00101,S001,2024-02-24,266.01,267.38,100.0,0
G0000434,A00102,S001,2024-02-24,268.78,267.38,100.0,0
G0000435,A00103,S001,2024-02-24,268.71,267.38,100.0,0
G0000436,A00104,S001,2024-02-24,269.05,267.38,100.0,0
G0000437,A00105,S001,2024-02-24,246.01,267.38,100.0,0
G0000438,A00106,S001,2024-02-24,266.87,267.38,100.0,0
G0000439,A00107,S001,2024-02-24,246.33,267.38,100.0,0
G0000440,A00108,S001,2024-02-24,246.98,267.38,100.0,0
G0000441,A00101,S001,2024-02-25,122.03,158.4,83.33,4
G0000442,A00102,S001,2024-02-25,156.48,158.4,100.0,0
G0000443,A00103,S001,2024-02-25,160.04,158.4,100.0,0
G0000444,A00104,S001,2024-02-25,157.41,158.4,100.0,0
G0000445,A00105,S001,2024-02-25,127.29,158.4,100.0,0
G0000446,A00106,S001,2024-02-25,157.4,158.4,100.0,0
G0000447,A00107,S001,2024-02-25,145.31,158.4,100.0,0
G0000448,A00108,S001,2024-02-25,159.77,158.4,100.0,0
G0000449,A00101,S001,2024-02-26,67.96,103.69,100.0,0
G0000450,A00102,S001,2024-02-26,105.26,103.69,100.0,0
G0000451,A00103,S001,2024-02-26,105.28,103.69,100.0,0
G0000452,A00104,S001,2024-02-26,104.33,103.69,100.0,0
G0000453,A00105,S001,2024-02-26,105.68,103.69,100.0,0
G0000454,A00106,S001,2024-02-26,101.83,103.69,100.0,0
G0000455,A00107,S001,2024-02-26,104.59,103.69,100.0,0
G0000456,A00108,S001,2024-02-26,105.31,103.69,100.0,0
G0000457,A00101,S001,2024-02-27,32.26,33.75,100.0,0
G0000458,A00102,S001,2024-02-27,32.48,33.75,100.0,0
G0000459,A00103,S001,2024-02-27,33.17,33.75,100.0,0
G0000460,A00104,S001,2024-02-27,33.07,33.75,100.0,0
G0000461,A00105,S001,2024-02-27,30.93,33.75,100.0,0
G0000462,A00106,S001,2024-02-27,25.28,33.75,100.0,0
G0000463,A00107,S001,2024-02-27,30.58,33.75,100.0,0
G0000464,A00108,S001,2024-02-27,29.6,33.75,100.0,0
G0000465,A00101,S001,2024-02-28,84.31,83.2,100.0,0
G0000466,A00102,S001,2024-02-28,83.73,83.2,100.0,0
G0000467,A00103,S001,2024-02-28,84.31,83.2,100.0,0
G0000468,A00104,S001,2024-02-28,82.91,83.2,100.0,0
G0000469,A00105,S001,2024-02-28,84.12,83.2,100.0,0
G0000470,A00106,S001,2024-02-28,79.85,83.2,95.83,1
G0000471,A00107,S001,2024-02-28,82.1,83.2,100.0,0
G0000472,A00108,S001,2024-02-28,83.21,83.2,100.0,0
G0000473,A00101,S001,2024-02-29,211.4,211.66,100.0,0
G0000474,A00102,S001,2024-02-29,137.54,211.66,100.0,0
G0000475,A00103,S001,2024-02-29,195.98,211.66,100.0,0
G0000476,A00104,S001,2024-02-29,136.43,211.66,100.0,0
G0000477,A00105,S001,2024-02-29,212.51,211.66,100.0,0
G0000478,A00106,S001,2024-02-29,212.75,211.66,100.0,0
G0000479,A00107,S001,2024-02-29,210.1,211.66,100.0,0
G0000480,A00108,S001,2024-02-29,211.44,211.66,100.0,0
G0000481,A00101,S001,2024-03-01,176.2,177.79,100.0,0
G0000482,A00102,S001,2024-03-01,177.47,177.79,100.0,0
G0000483,A00103,S001,2024-03-01,176.92,177.79,100.0,0
G0000484,A00104,S001,2024-03-01,178.9,177.79,100.0,0
G0000485,A00105,S001,2024-03-01,147.8,177.79,83.33,4
G0000486,A00106,S001,2024-03-01,164.32,177.79,100.0,0
G0000487,A00107,S001,2024-03-01,176.15,177.79,100.0,0
G0000488,A00108,S001,2024-03-01,179.59,177.79,100.0,0
G0000489,A00101,S001,2024-03-02,272.66,342.0,100.0,0
G0000490,A00102,S001,2024-03-02,316.05,342.0,100.0,0
G0000491,A00103,S001,2024-03-02,340.46,342.0,100.0,0
G0000492,A00104,S001,2024-03-02,326.3,342.0,95.83,1
G0000493,A00105,S001,2024-03-02,316.46,342.0,100.0,0
G0000494,A00106,S001,2024-03-02,341.37,342.0,100.0,0
G0000495,A00107,S001,2024-03-02,343.34,342.0,100.0,0
G0000496,A00108,S001,2024-03-02,343.54,342.0,100.0,0
G0000497,A00101,S001,2024-03-03,288.89,314.09,100.0,0
G0000498,A00102,S001,2024-03-03,315.21,314.09,100.0,0
G0000499,A00103,S001,2024-03-03,277.83,314.09,95.83,1
G0000500,A00104,S001,2024-03-03,315.64,314.09,100.0,0
G0000501,A00105,S001,2024-03-03,312.14,314.09,100.0,0
G0000502,A00106,S001,2024-03-03,314.98,314.09,100.0,0
G0000503,A00107,S001,2024-03-03,240.88,314.09,83.33,4
G0000504,A00108,S001,2024-03-03,315.0,314.09,100.0,0
G0000505,A00101,S001,2024-03-04,104.08,110.64,95.83,1
G0000506,A00102,S001,2024-03-04,110.62,110.64,100.0,0
G0000507,A00103,S001,2024-03-04,109.96,110.64,100.0,0
G0000508,A00104,S001,2024-03-04,110.15,110.64,100.0,0
G0000509,A00105,S001,2024-03-04,110.93,110.64,100.0,0
G0000510,A00106,S001,2024-03-04,112.56,110.64,100.0,0
G0000511,A00107,S001,2024-03-04,108.78,110.64,100.0,0
G0000512,A00108,S001,2024-03-04,112.49,110.64,100.0,0
G0000513,A00101,S001,2024-03-05,278.44,301.28,100.0,0
G0000514,A00102,S001,2024-03-05,301.68,301.28,100.0,0
G0000515,A00103,S001,2024-03-05,299.67,301.28,100.0,0
G0000516,A00104,S001,2024-03-05,301.81,301.28,100.0,0
G0000517,A00105,S001,2024-03-05,299.7,301.28,100.0,0
G0000518,A00106,S001,2024-03-05,278.14,301.28,100.0,0
G0000519,A00107,S001,2024-03-05,299.76,301.28,100.0,0
G0000520,A00108,S001,2024-03-05,275.94,301.28,100.0,0
G0000521,A00101,S001,2024-03-06,167.36,182.1,100.0,0
G0000522,A00102,S001,2024-03-06,143.7,182.1,100.0,0
G0000523,A00103,S001,2024-03-06,182.44,182.1,100.0,0
G0000524,A00104,S001,2024-03-06,168.3,182.1,100.0,0
G0000525,A00105,S001,2024-03-06,182.73,182.1,100.0,0
G0000526,A00106,S001,2024-03-06,167.21,182.1,100.0,0
G0000527,A00107,S001,2024-03-06,181.69,182.1,100.0,0
G0000528,A00108,S001,2024-03-06,180.65,182.1,100.0,0
G0000529,A00101,S001,2024-03-07,289.93,289.72,100.0,0
G0000530,A00102,S001,2024-03-07,290.46,289.72,100.0,0
G0000531,A00103,S001,2024-03-07,291.62,289.72,100.0,0
G0000532,A00104,S001,2024-03-07,290.56,289.72,100.0,0
G0000533,A00105,S001,2024-03-07,291.49,289.72,100.0,0
G0000534,A00106,S001,2024-03-07,266.68,289.72,100.0,0
G0000535,A00107,S001,2024-03-07,288.14,289.72,100.0,0
G0000536,A00108,S001,2024-03-07,288.78,289.72,100.0,0
G0000537,A00101,S001,2024-03-08,342.16,342.0,100.0,0
G0000538,A00102,S001,2024-03-08,342.7,342.0,100.0,0
G0000539,A00103,S001,2024-03-08,341.56,342.0,100.0,0
G0000540,A00104,S001,2024-03-08,342.77,342.0,100.0,0
G0000541,A00105,S001,2024-03-08,343.15,342.0,100.0,0
G0000542,A00106,S001,2024-03-08,285.97,342.0,83.33,4
G0000543,A00107,S001,2024-03-08,301.3,342.0,95.83,1
G0000544,A00108,S001,2024-03-08,341.47,342.0,100.0,0
G0000545,A00101,S001,2024-03-09,112.42,175.57,100.0,0
G0000546,A00102,S001,2024-03-09,173.73,175.57,100.0,0
G0000547,A00103,S001,2024-03-09,176.95,175.57,100.0,0
G0000548,A00104,S001,2024-03-09,177.29,175.57,100.0,0
G0000549,A00105,S001,2024-03-09,175.86,175.57,100.0,0
G0000550,A00106,S001,2024-03-09,174.45,175.57,100.0,0
G0000551,A00107,S001,2024-03-09,175.23,175.57,100.0,0
G0000552,A00108,S001,2024-03-09,174.42,175.57,100.0,0
G0000553,A00101,S001,2024-03-10,64.46,135.95,50.0,12
G0000554,A00102,S001,2024-03-10,124.05,135.95,100.0,0
G0000555,A00103,S001,2024-03-10,131.47,135.95,95.83,1
G0000556,A00104,S001,2024-03-10,134.05,135.95,100.0,0
G0000557,A00105,S001,2024-03-10,135.99,135.95,100.0,0
G0000558,A00106,S001,2024-03-10,135.24,135.95,100.0,0
G0000559,A00107,S001,2024-03-10,109.86,135.95,100.0,0
G0000560,A00108,S001,2024-03-10,136.47,135.95,100.0,0
G0000561,A00101,S001,2024-03-11,104.87,109.7,95.83,1
G0000562,A00102,S001,2024-03-11,107.8,109.7,100.0,0
G0000563,A00103,S001,2024-03-11,108.41,109.7,100.0,0
G0000564,A00104,S001,2024-03-11,102.57,109.7,100.0,0
G0000565,A00105,S001,2024-03-11,108.97,109.7,100.0,0
G0000566,A00106,S001,2024-03-11,110.58,109.7,100.0,0
G0000567,A00107,S001,2024-03-11,111.09,109.7,100.0,0
G0000568,A00108,S001,2024-03-11,110.44,109.7,100.0,0
G0000569,A00101,S001,2024-03-12,134.88,136.0,100.0,0
G0000570,A00102,S001,2024-03-12,124.3,136.0,100.0,0
G0000571,A00103,S001,2024-03-12,126.98,136.0,100.0,0
G0000572,A00104,S001,2024-03-12,106.84,136.0,100.0,0
G0000573,A00105,S001,2024-03-12,136.29,136.0,100.0,0
G0000574,A00106,S001,2024-03-12,134.84,136.0,100.0,0
G0000575,A00107,S001,2024-03-12,137.62,136.0,100.0,0
G0000576,A00108,S001,2024-03-12,136.47,136.0,100.0,0
G0000577,A00101,S001,2024-03-13,207.76,319.34,100.0,0
G0000578,A00102,S001,2024-03-13,318.34,319.34,100.0,0
G0000579,A00103,S001,2024-03-13,254.9,319.34,100.0,0
G0000580,A00104,S001,2024-03-13,317.62,319.34,100.0,0
G0000581,A00105,S001,2024-03-13,319.98,319.34,100.0,0
G0000582,A00106,S001,2024-03-13,320.57,319.34,100.0,0
G0000583,A00107,S001,2024-03-13,320.48,319.34,100.0,0
G0000584,A00108,S001,2024-03-13,318.78,319.34,100.0,0
G0000585,A00101,S001,2024-03-14,126.54,125.96,100.0,0
G0000586,A00102,S001,2024-03-14,117.45,125.96,100.0,0
G0000587,A00103,S001,2024-03-14,126.87,125.96,100.0,0
G0000588,A00104,S001,2024-03-14,127.21,125.96,100.0,0
G0000589,A00105,S001,2024-03-14,124.11,125.96,100.0,0
G0000590,A00106,S001,2024-03-14,121.33,125.96,95.83,1
G0000591,A00107,S001,2024-03-14,116.24,125.96,100.0,0
G0000592,A00108,S001,2024-03-14,124.32,125.96,100.0,0
G0000593,A00101,S001,2024-03-15,266.01,267.45,100.0,0
G0000594,A00102,S001,2024-03-15,268.94,267.45,100.0,0
G0000595,A00103,S001,2024-03-15,212.12,267.45,100.0,0
G0000596,A00104,S001,2024-03-15,266.38,267.45,100.0,0
G0000597,A00105,S001,2024-03-15,267.0,267.45,100.0,0
G0000598,A00106,S001,2024-03-15,256.9,267.45,95.83,1
G0000599,A00107,S001,2024-03-15,221.97,267.45,83.33,4
G0000600,A00108,S001,2024-03-15,266.96,267.45,100.0,0
G0000601,A00101,S001,2024-03-16,32.07,38.93,83.33,4
G0000602,A00102,S001,2024-03-16,40.48,38.93,100.0,0
G0000603,A00103,S001,2024-03-16,37.53,38.93,100.0,0
G0000604,A00104,S001,2024-03-16,39.58,38.93,100.0,0
G0000605,A00105,S001,2024-03-16,39.63,38.93,100.0,0
G0000606,A00106,S001,2024-03-16,38.58,38.93,100.0,0
G0000607,A00107,S001,2024-03-16,37.47,38.93,100.0,0
G0000608,A00108,S001,2024-03-16,35.98,38.93,95.83,1
G0000609,A00101,S001,2024-03-17,86.52,88.94,95.83,1
G0000610,A00102,S001,2024-03-17,88.82,88.94,100.0,0
G0000611,A00103,S001,2024-03-17,87.51,88.94,100.0,0
G0000612,A00104,S001,2024-03-17,88.98,88.94,100.0,0
G0000613,A00105,S001,2024-03-17,71.54,88.94,100.0,0
G0000614,A00106,S001,2024-03-17,87.0,88.94,100.0,0
G0000615,A00107,S001,2024-03-17,86.54,88.94,95.83,1
G0000616,A00108,S001,2024-03-17,82.22,88.94,100.0,0
G0000617,A00101,S001,2024-03-18,44.47,48.49,95.83,1
G0000618,A00102,S001,2024-03-18,48.17,48.49,100.0,0
G0000619,A00103,S001,2024-03-18,50.24,48.49,100.0,0
G0000620,A00104,S001,2024-03-18,49.71,48.49,100.0,0
G0000621,A00105,S001,2024-03-18,48.19,48.49,100.0,0
G0000622,A00106,S001,2024-03-18,42.95,48.49,100.0,0
G0000623,A00107,S001,2024-03-18,46.51,48.49,100.0,0
G0000624,A00108,S001,2024-03-18,48.57,48.49,100.0,0
G0000625,A00101,S001,2024-03-19,236.62,237.58,100.0,0
G0000626,A00102,S001,2024-03-19,239.54,237.58,100.0,0
G0000627,A00103,S001,2024-03-19,237.81,237.58,100.0,0
G0000628,A00104,S001,2024-03-19,239.53,237.58,100.0,0
G0000629,A00105,S001,2024-03-19,236.13,237.58,100.0,0
G0000630,A00106,S001,2024-03-19,238.71,237.58,100.0,0
G0000631,A00107,S001,2024-03-19,238.72,237.58,100.0,0
G0000632,A00108,S001,2024-03-19,235.78,237.58,100.0,0
G0000633,A00101,S001,2024-03-20,75.57,76.51,100.0,0
G0000634,A00102,S001,2024-03-20,78.24,76.51,100.0,0
G0000635,A00103,S001,2024-03-20,78.37,76.51,100.0,0
G0000636,A00104,S001,2024-03-20,76.49,76.51,100.0,0
G0000637,A00105,S001,2024-03-20,77.31,76.51,100.0,0
G0000638,A00106,S001,2024-03-20,77.13,76.51,100.0,0
G0000639,A00107,S001,2024-03-20,76.11,76.51,100.0,0
G0000640,A00108,S001,2024-03-20,74.58,76.51,100.0,0
G0000641,A00101,S001,2024-03-21,318.18,316.92,100.0,0
G0000642,A00102,S001,2024-03-21,263.71,316.92,83.33,4
G0000643,A00103,S001,2024-03-21,318.7,316.92,100.0,0
G0000644,A00104,S001,2024-03-21,244.22,316.92,83.33,4
G0000645,A00105,S001,2024-03-21,253.79,316.92,100.0,0
G0000646,A00106,S001,2024-03-21,253.37,316.92,100.0,0
G0000647,A00107,S001,2024-03-21,315.38,316.92,100.0,0
G0000648,A00108,S001,2024-03-21,206.7,316.92,100.0,0
G0000649,A00101,S001,2024-03-22,88.29,89.91,100.0,0
G0000650,A00102,S001,2024-03-22,91.64,89.91,100.0,0
G0000651,A00103,S001,2024-03-22,81.8,89.91,100.0,0
G0000652,A00104,S001,2024-03-22,82.72,89.91,100.0,0
G0000653,A00105,S001,2024-03-22,81.55,89.91,100.0,0
G0000654,A00106,S001,2024-03-22,88.54,89.91,100.0,0
G0000655,A00107,S001,2024-03-22,83.07,89.91,91.67,2
G0000656,A00108,S001,2024-03-22,88.08,89.91,100.0,0
G0000657,A00101,S001,2024-03-23,99.65,101.96,95.83,1
G0000658,A00102,S001,2024-03-23,102.27,101.96,100.0,0
G0000659,A00103,S001,2024-03-23,102.13,101.96,100.0,0
G0000660,A00104,S001,2024-03-23,100.66,101.96,100.0,0
G0000661,A00105,S001,2024-03-23,102.72,101.96,100.0,0
G0000662,A00106,S001,2024-03-23,92.55,101.96,100.0,0
G0000663,A00107,S001,2024-03-23,80.94,101.96,100.0,0
G0000664,A00108,S001,2024-03-23,102.97,101.96,100.0,0
G0000665,A00101,S001,2024-03-24,99.48,98.6,100.0,0
G0000666,A00102,S001,2024-03-24,89.49,98.6,100.0,0
G0000667,A00103,S001,2024-03-24,96.63,98.6,100.0,0
G0000668,A00104,S001,2024-03-24,91.23,98.6,100.0,0
G0000669,A00105,S001,2024-03-24,97.6,98.6,100.0,0
G0000670,A00106,S001,2024-03-24,97.25,98.6,100.0,0
G0000671,A00107,S001,2024-03-24,89.09,98.6,100.0,0
G0000672,A00108,S001,2024-03-24,98.83,98.6,100.0,0
G0000673,A00101,S001,2024-03-25,125.35,124.75,100.0,0
G0000674,A00102,S001,2024-03-25,103.26,124.75,83.33,4
G0000675,A00103,S001,2024-03-25,123.06,124.75,100.0,0
G0000676,A00104,S001,2024-03-25,101.27,124.75,100.0,0
G0000677,A00105,S001,2024-03-25,114.8,124.75,91.67,2
G0000678,A00106,S001,2024-03-25,118.92,124.75,95.83,1
G0000679,A00107,S001,2024-03-25,125.17,124.75,100.0,0
G0000680,A00108,S001,2024-03-25,121.3,124.75,95.83,1
G0000681,A00101,S001,2024-03-26,82.78,83.77,100.0,0
G0000682,A00102,S001,2024-03-26,83.36,83.77,100.0,0
G0000683,A00103,S001,2024-03-26,75.01,83.77,91.67,2
G0000684,A00104,S001,2024-03-26,52.87,83.77,100.0,0
G0000685,A00105,S001,2024-03-26,66.58,83.77,100.0,0
G0000686,A00106,S001,2024-03-26,82.28,83.77,100.0,0
G0000687,A00107,S001,2024-03-26,83.2,83.77,100.0,0
G0000688,A00108,S001,2024-03-26,81.77,83.77,95.83,1
G0000689,A00101,S001,2024-03-27,131.14,130.15,100.0,0
G0000690,A00102,S001,2024-03-27,130.28,130.15,100.0,0
G0000691,A00103,S001,2024-03-27,128.5,130.15,100.0,0
G0000692,A00104,S001,2024-03-27,128.19,130.15,100.0,0
G0000693,A00105,S001,2024-03-27,129.29,130.15,100.0,0
G0000694,A00106,S001,2024-03-27,131.17,130.15,100.0,0
G0000695,A00107,S001,2024-03-27,130.53,130.15,100.0,0
G0000696,A00108,S001,2024-03-27,131.67,130.15,100.0,0
G0000697,A00101,S001,2024-03-28,181.24,180.73,100.0,0
G0000698,A00102,S001,2024-03-28,181.51,180.73,100.0,0
G0000699,A00103,S001,2024-03-28,179.81,180.73,100.0,0
G0000700,A00104,S001,2024-03-28,179.18,180.73,100.0,0
G0000701,A00105,S001,2024-03-28,180.7,180.73,100.0,0
G0000702,A00106,S001,2024-03-28,142.68,180.73,100.0,0
G0000703,A00107,S001,2024-03-28,180.49,180.73,100.0,0
G0000704,A00108,S001,2024-03-28,181.93,180.73,100.0,0
G0000705,A00101,S001,2024-03-29,37.65,43.85,83.33,4
G0000706,A00102,S001,2024-03-29,45.22,43.85,100.0,0
G0000707,A00103,S001,2024-03-29,44.93,43.85,100.0,0
G0000708,A00104,S001,2024-03-29,44.81,43.85,100.0,0
G0000709,A00105,S001,2024-03-29,43.94,43.85,100.0,0
G0000710,A00106,S001,2024-03-29,43.1,43.85,100.0,0
G0000711,A00107,S001,2024-03-29,45.6,43.85,100.0,0
G0000712,A00108,S001,2024-03-29,42.65,43.85,100.0,0
G0000713,A00101,S001,2024-03-30,231.8,232.69,100.0,0
G0000714,A00102,S001,2024-03-30,230.86,232.69,100.0,0
G0000715,A00103,S001,2024-03-30,232.18,232.69,100.0,0
G0000716,A00104,S001,2024-03-30,233.17,232.69,100.0,0
G0000717,A00105,S001,2024-03-30,114.59,232.69,50.0,12
G0000718,A00106,S001,2024-03-30,231.2,232.69,100.0,0
G0000719,A00107,S001,2024-03-30,156.16,232.69,66.67,8
G0000720,A00108,S001,2024-03-30,233.45,232.69,100.0,0
G0000721,A00101,S001,2024-03-31,340.76,342.0,100.0,0
G0000722,A00102,S001,2024-03-31,341.1,342.0,100.0,0
G0000723,A00103,S001,2024-03-31,311.78,342.0,91.67,2
G0000724,A00104,S001,2024-03-31,341.47,342.0,100.0,0
G0000725,A00105,S001,2024-03-31,327.21,342.0,95.83,1
G0000726,A00106,S001,2024-03-31,343.87,342.0,100.0,0
G0000727,A00107,S001,2024-03-31,343.06,342.0,100.0,0
G0000728,A00108,S001,2024-03-31,341.29,342.0,100.0,0
G0000729,A00101,S001,2024-04-01,162.58,163.81,100.0,0
G0000730,A00102,S001,2024-04-01,163.77,163.81,100.0,0
G0000731,A00103,S001,2024-04-01,162.7,163.81,100.0,0
G0000732,A00104,S001,2024-04-01,131.67,163.81,100.0,0
G0000733,A00105,S001,2024-04-01,164.37,163.81,100.0,0
G0000734,A00106,S001,2024-04-01,152.0,163.81,100.0,0
G0000735,A00107,S001,2024-04-01,163.93,163.81,100.0,0
G0000736,A00108,S001,2024-04-01,162.68,163.81,100.0,0
G0000737,A00101,S001,2024-04-02,249.68,247.89,100.0,0
G0000738,A00102,S001,2024-04-02,248.96,247.89,100.0,0
G0000739,A00103,S001,2024-04-02,247.6,247.89,100.0,0
G0000740,A00104,S001,2024-04-02,247.91,247.89,100.0,0
G0000741,A00105,S001,2024-04-02,249.63,247.89,100.0,0
G0000742,A00106,S001,2024-04-02,162.51,247.89,100.0,0
G0000743,A00107,S001,2024-04-02,227.35,247.89,100.0,0
G0000744,A00108,S001,2024-04-02,248.09,247.89,100.0,0
G0000745,A00101,S001,2024-04-03,112.01,113.94,100.0,0
G0000746,A00102,S001,2024-04-03,111.13,113.94,95.83,1
G0000747,A00103,S001,2024-04-03,115.71,113.94,100.0,0
G0000748,A00104,S001,2024-04-03,104.73,113.94,91.67,2
G0000749,A00105,S001,2024-04-03,112.56,113.94,100.0,0
G0000750,A00106,S001,2024-04-03,108.22,113.94,95.83,1
G0000751,A00107,S001,2024-04-03,112.81,113.94,100.0,0
G0000752,A00108,S001,2024-04-03,113.89,113.94,100.0,0
G0000753,A00101,S001,2024-04-04,127.31,127.78,100.0,0
G0000754,A00102,S001,2024-04-04,118.65,127.78,91.67,2
G0000755,A00103,S001,2024-04-04,118.22,127.78,91.67,2
G0000756,A00104,S001,2024-04-04,102.76,127.78,100.0,0
G0000757,A00105,S001,2024-04-04,127.06,127.78,100.0,0
G0000758,A00106,S001,2024-04-04,126.4,127.78,100.0,0
G0000759,A00107,S001,2024-04-04,52.13,127.78,50.0,12
G0000760,A00108,S001,2024-04-04,128.93,127.78,100.0,0
G0000761,A00101,S001,2024-04-05,123.49,123.75,100.0,0
G0000762,A00102,S001,2024-04-05,122.54,123.75,100.0,0
G0000763,A00103,S001,2024-04-05,125.74,123.75,100.0,0
G0000764,A00104,S001,2024-04-05,123.47,123.75,100.0,0
G0000765,A00105,S001,2024-04-05,123.4,123.75,100.0,0
G0000766,A00106,S001,2024-04-05,124.37,123.75,100.0,0
G0000767,A00107,S001,2024-04-05,125.03,123.75,100.0,0
G0000768,A00108,S001,2024-04-05,125.45,123.75,100.0,0
G0000769,A00101,S001,2024-04-06,157.49,157.01,100.0,0
G0000770,A00102,S001,2024-04-06,156.38,157.01,100.0,0
G0000771,A00103,S001,2024-04-06,156.33,157.01,100.0,0
G0000772,A00104,S001,2024-04-06,158.01,157.01,100.0,0
G0000773,A00105,S001,2024-04-06,102.83,157.01,100.0,0
G0000774,A00106,S001,2024-04-06,144.55,157.01,100.0,0
G0000775,A00107,S001,2024-04-06,157.79,157.01,100.0,0
G0000776,A00108,S001,2024-04-06,123.87,157.01,100.0,0
G0000777,A00101,S001,2024-04-07,72.41,79.2,100.0,0
G0000778,A00102,S001,2024-04-07,80.81,79.2,100.0,0
G0000779,A00103,S001,2024-04-07,77.99,79.2,100.0,0
G0000780,A00104,S001,2024-04-07,77.36,79.2,100.0,0
G0000781,A00105,S001,2024-04-07,80.18,79.2,100.0,0
G0000782,A00106,S001,2024-04-07,78.41,79.2,100.0,0
G0000783,A00107,S001,2024-04-07,64.25,79.2,83.33,4
G0000784,A00108,S001,2024-04-07,53.44,79.2,100.0,0
G0000785,A00101,S001,2024-04-08,260.03,259.95,100.0,0
G0000786,A00102,S001,2024-04-08,248.79,259.95,95.83,1
G0000787,A00103,S001,2024-04-08,260.37,259.95,100.0,0
G0000788,A00104,S001,2024-04-08,260.27,259.95,100.0,0
G0000789,A00105,S001,2024-04-08,260.7,259.95,100.0,0
G0000790,A00106,S001,2024-04-08,250.75,259.95,95.83,1
G0000791,A00107,S001,2024-04-08,258.58,259.95,100.0,0
G0000792,A00108,S001,2024-04-08,258.68,259.95,100.0,0
G0000793,A00101,S001,2024-04-09,165.01,196.84,83.33,4
G0000794,A00102,S001,2024-04-09,195.45,196.84,100.0,0
G0000795,A00103,S001,2024-04-09,198.78,196.84,100.0,0
G0000796,A00104,S001,2024-04-09,197.22,196.84,100.0,0
G0000797,A00105,S001,2024-04-09,197.96,196.84,100.0,0
G0000798,A00106,S001,2024-04-09,197.44,196.84,100.0,0
G0000799,A00107,S001,2024-04-09,195.49,196.84,100.0,0
G0000800,A00108,S001,2024-04-09,159.17,196.84,100.0,0
G0000801,A00101,S001,2024-04-10,166.83,208.85,100.0,0
G0000802,A00102,S001,2024-04-10,193.69,208.85,100.0,0
G0000803,A00103,S001,2024-04-10,210.14,208.85,100.0,0
G0000804,A00104,S001,2024-04-10,167.37,208.85,100.0,0
G0000805,A00105,S001,2024-04-10,207.0,208.85,100.0,0
G0000806,A00106,S001,2024-04-10,193.65,208.85,100.0,0
G0000807,A00107,S001,2024-04-10,133.91,208.85,100.0,0
G0000808,A00108,S001,2024-04-10,165.84,208.85,100.0,0
G0000809,A00101,S001,2024-04-11,315.4,342.0,100.0,0
G0000810,A00102,S001,2024-04-11,340.36,342.0,100.0,0
G0000811,A00103,S001,2024-04-11,343.58,342.0,100.0,0
G0000812,A00104,S001,2024-04-11,340.1,342.0,100.0,0
G0000813,A00105,S001,2024-04-11,303.06,342.0,95.83,1
G0000814,A00106,S001,2024-04-11,342.85,342.0,100.0,0
G0000815,A00107,S001,2024-04-11,342.82,342.0,100.0,0
G0000816,A00108,S001,2024-04-11,342.91,342.0,100.0,0
G0000817,A00101,S001,2024-04-12,137.47,135.99,100.0,0
G0000818,A00102,S001,2024-04-12,137.06,135.99,100.0,0
G0000819,A00103,S001,2024-04-12,137.83,135.99,100.0,0
G0000820,A00104,S001,2024-04-12,126.95,135.99,100.0,0
G0000821,A00105,S001,2024-04-12,136.42,135.99,100.0,0
G0000822,A00106,S001,2024-04-12,135.8,135.99,100.0,0
G0000823,A00107,S001,2024-04-12,137.51,135.99,100.0,0
G0000824,A00108,S001,2024-04-12,123.94,135.99,100.0,0
G0000825,A00101,S001,2024-04-13,284.44,285.11,100.0,0
G0000826,A00102,S001,2024-04-13,183.97,285.11,100.0,0
G0000827,A00103,S001,2024-04-13,285.4,285.11,100.0,0
